athlete_id,age,height_cm,weight_kg,knee_valgus_angle,knee_flexion_ic,peak_grf_bw,hip_internal_rotation,trunk_lateral_flexion,injury_risk
98,26,168.08945622606103,68.08805706988778,4.47694531563868,29.215023610272,2.1142334214095153,5.981217124633536,1.2783300433978417,0
99,25,176.18350201123437,91.41470666624303,0.7914045194476245,20.336497200550347,1.754777559675698,3.2538159977209626,1.7810888891075605,0
100,26,166.96639567234305,68.01491137381728,2.985324833759528,27.018596743060314,2.0963874412272165,6.197132421939578,7.425422822552545,0
101,20,174.6186543117536,54.06991011355083,7.412129082743644,29.50850004450868,1.2788994196698409,1.039768436788095,4.091921872097868,0
102,20,172.8946505964701,63.98587435656358,9.03895705887058,28.87768114789299,2.41773678244492,4.283742193809697,3.5148339274204123,0
103,18,173.40850528462272,79.084672021833,1.914127820300195,18.78103208259627,2.2016880224121205,8.856746703085038,1.6015913498087135,0
104,27,167.83605706299255,78.27928332275305,3.518839352117764,23.54841075990064,1.5498570352510996,4.828816125706532,4.895392532790024,0
105,23,168.61014945933323,67.59740000210013,16.38662021369209,4.009980629099061,3.05298168665692,12.721179522013777,14.21395495537056,1
106,21,164.19732940219308,78.20097608272036,5.700402897049017,30.68145454758595,2.5016797712292584,6.425775814151935,1.8110112783302075,0
107,28,178.80067440573833,42.721933569438015,2.975991200195885,17.019360894500267,1.7787860289506123,8.51198488795298,3.7194488288991434,0
108,25,180.71102628591368,71.24595082039237,12.742477682245292,20.55335111283379,3.443808266310389,19.22229773074726,8.614805202247174,1
109,19,167.2938204987466,80.32822505642356,3.81540163232271,28.71524384939476,1.3201843717552153,6.753572155512304,4.511954292837542,0
110,28,190.20640096017044,60.00564069814558,4.963869322804302,32.248059942581065,1.8947665383195338,4.19558258227471,1.7614995155587123,0
111,19,171.8539855255795,59.96393756204454,6.365710620009249,31.464287921187182,1.931684115549274,5.499913685935516,6.5038949090263145,0
112,24,190.3018562379656,47.602622166838295,5.016055674527345,30.912856594044026,2.2146479290308454,8.179850509287128,5.831647563195208,0
113,22,168.57872826168398,89.07874713772833,17.73336141356204,18.072828866526947,2.572220090203156,7.022054200444537,6.192506310628303,1
114,18,154.73422223400564,61.3581522757412,18.092534566559856,15.861586021825152,2.750391445044001,13.79930885490604,5.772318513827221,1
115,24,179.02197824912352,72.89251933434534,4.779092601986662,26.034736214692995,2.135288790432943,-0.8062898791414188,3.727155699444768,0
116,24,177.48545105118987,77.24700449780049,16.27048460656375,30.704950825745307,2.7960620765398465,9.844838781693156,15.136963643031462,1
117,27,175.34393795307582,88.14481538969744,13.41508671889101,6.663548242005646,2.1245979247726,9.11915191597284,10.59102870501174,1
118,23,168.5776752155601,68.15322671217238,8.996617926261791,31.552745511488926,2.324454225889922,4.638238434579591,3.459459264650782,0
119,21,174.6542777451418,63.52684247465898,18.22278138277925,13.850209922398578,3.06836449931075,11.834834552861354,5.827455989119706,1
120,29,169.88740542130472,72.07681178284665,4.2612992049270995,29.898198241929826,2.3275416017223938,3.542963766274859,5.893236616660873,0
121,25,171.9765043366825,85.40896331850745,15.290356581055153,14.817951018795032,2.6432492938452534,15.787230266047482,8.650285960640014,1
122,29,183.41632255765074,67.9579296231906,12.623314156854239,13.303054666407826,2.3928942763692187,12.2200117441335,9.64250682339525,1
123,28,176.84217229530094,58.541571020991086,7.932811593966603,36.34534762913165,1.9544097853051883,6.16645673079114,1.7653459821375308,0
124,19,181.09951387331978,51.51090630021565,5.924105480495235,23.287209971040618,2.318043145601381,1.4783800210819136,3.9170177908452417,0
125,19,172.6813149337421,55.3444313847373,4.731744639989428,36.07389395354926,1.7318761942748857,8.337902915609906,5.94097691922676,0
126,19,171.57982654195226,80.37269796887998,6.119292314525694,26.38985922753971,1.8836105093277644,4.786639127508992,1.4834707412654242,0
127,20,163.46517469111356,66.15250628431826,9.240503506570283,13.335222380458983,2.6013873058072123,7.343797470376698,11.202319007421746,1
128,23,171.29963387431803,62.709749080951475,16.611887481095273,10.479722643838569,2.3386030296060865,10.568038262346656,4.3868765744099925,1
129,18,141.7888544441086,61.408393321792694,2.0151874840023614,30.929521005823247,2.501404272631243,7.31854351563117,6.123633291979464,0
130,28,169.09778033694366,71.02055032240219,5.357357736909266,24.31614932026189,1.7295872960308476,7.349479663331032,6.828058271123975,0
131,19,174.18125822809162,67.126538874813,9.33128749871273,20.923664040379062,2.1517206297418396,6.0051630557365145,4.436677500884321,0
132,27,180.63673654270156,66.72241427536898,10.57825036548158,29.092670212054728,1.9739896591555375,6.694367317722945,5.93586389752998,0
133,19,172.31322122475044,86.19188713372887,6.595127753601893,33.04735894297984,2.377285716907808,4.363730990238723,2.564293571291929,0
134,29,178.47673542245,88.4561953823396,6.252111187361143,23.775292807032518,2.1218168367284242,6.6266090207271455,5.591727624682453,0
135,18,153.20211338609755,50.67973992509204,13.666465636645668,17.742030955160818,2.291232399554911,16.27516928557717,8.541435024557323,1
136,20,174.4316314779305,73.9311127737155,3.6433155006649454,27.540776178325224,1.731945472244216,5.006694866487206,4.579822348075326,0
137,27,158.20497207086598,60.677654816543296,3.0305406202294027,27.562823356114095,2.2393552104146415,4.1760687519011075,6.632014839436996,0
138,24,162.91696484340667,67.02098663366688,3.44788100437221,30.741598137772492,1.437967608813615,3.628344382042412,2.922430324305223,0
139,18,173.12834452136138,73.71134062152034,4.579640453538026,32.74797285682244,2.1937671260827676,2.9326646068346296,3.625884967052675,0
140,24,187.76263987873554,67.44736099682896,14.679314975144077,20.183487127452057,3.3170981158072825,11.873925946687583,11.47777074909196,1
141,22,178.7120676347006,72.7655185675316,17.757711124509203,12.124670449565079,3.4654931328573895,13.029492425669398,14.049943727782589,1
142,26,175.18230997137118,78.07564247238301,6.869775640293835,29.12117372267646,2.0483898627988086,8.51330591500868,4.4538638876004955,0
143,19,174.804696105329,73.53492160648383,2.3181424356504836,26.267867469965502,2.1932371303550324,1.2303039921636936,0.5621391740923061,0
144,18,167.86371106795534,62.237964349988516,5.598117160277874,19.94216320448586,2.0245966441474157,8.86760915422062,6.093909068856418,0
145,26,169.56016586627317,62.44960471635611,10.185206674374934,26.68670239841916,1.4742868714577009,4.045524495146213,4.093274733131931,0
146,25,179.27376045470797,52.72353644058357,2.7015385210339415,26.31806527294432,1.7417812509813984,6.802199045436775,2.9582141921924734,0
147,27,161.14639481555506,59.75295642975138,-1.325718806865824,32.80152398140735,2.2017168012834145,2.281354003858367,2.331252775409757,0
148,23,180.9305405028302,93.54482034278234,4.284989445299723,30.31241812033427,2.0499967452079533,5.425939741622016,3.5308419407616247,0
149,22,171.11492932881148,60.49595711085706,7.7523990874964275,22.103154391836913,2.3542969715917015,5.941169548690722,5.3765194215448275,0
150,25,183.25557074869565,55.67945425067416,9.895868635551484,28.86127193205519,2.1209823689111515,0.5461856242410414,5.095477957475121,0
151,25,184.61093457232084,73.83913434213729,12.056801656573805,18.476618369987587,3.238618847292101,8.870584309992026,7.900974968586727,1
152,22,158.2691598749426,68.67562288849768,6.2417480580913045,35.640156796939166,1.7611807586838097,9.037805023514945,2.307920654744731,0
153,29,169.18419236772783,67.65288115780929,3.836723858049867,32.4375198370703,2.030875217156971,4.476056162955116,5.313797412639294,0
154,24,166.44472312059375,86.90855159694507,4.735129114239661,31.80423327155739,1.3057867801999685,9.080504392484038,2.555305190769941,0
155,18,156.87272034926858,76.58952010670038,15.540050575186664,18.504187170119177,2.6160941536678095,15.515855892282605,10.880631190587065,1
156,21,164.6746672379059,63.6400848195583,1.242574179012117,29.941560027117248,2.132524020913267,7.5487535931398515,4.2475092850485545,0
157,19,199.4125584526534,64.90628898889864,5.634349153736434,34.24752450353079,2.3681103791146616,-1.6557098978532991,4.624124263453477,0
158,27,181.0950989621244,63.96896183313178,16.479247565547738,14.081805378558611,3.291996147375473,10.16056295073944,15.722779668617378,1
159,20,194.17287968605754,80.49687545896309,7.714465812348368,26.25280336391522,2.373369548106577,9.486374735728871,1.4740741262653545,0
160,29,183.29098440018336,66.30222844656235,5.244957883677238,24.137156256218795,2.6694496733083244,4.146123487238963,0.1776813494790246,0
161,18,167.58156838991525,48.48215797055019,5.770126348760256,29.89576559363062,1.6037364933868048,-0.9162670799314538,2.8651054375432965,0
162,28,171.18228803325957,69.42016385518787,4.020878581445523,34.15111087825394,2.23142053847113,5.864085104916468,7.603056815664372,0
163,28,180.88436180240308,51.55568798646485,5.672817353112769,25.01512856639463,2.000332983406188,0.6682233587787296,8.044348200174756,0
164,19,179.37506203473038,96.21076722105883,4.142019311256474,16.04847816265281,1.5366698455255268,6.334560612672464,7.662354271131775,0
165,18,169.22657984291666,58.41198503383323,6.553929724640128,25.93889627487765,2.147865191555561,6.234697157492846,3.614037264478621,0
166,25,159.90006829420793,68.05762281570723,10.254703317858466,10.40923444073733,3.21602472796103,16.332580850642938,8.558421747695965,1
167,21,207.8776118738874,73.09843281641365,5.942750984755466,30.688149514749398,1.819662034199346,8.362901070843133,-0.6860782033036816,0
168,20,173.58850327657194,66.53610207184924,4.9268429657875545,30.140931239052883,2.349774956076567,7.416724108418521,2.771923676901178,0
169,18,171.7426110681738,66.5196351824057,7.815125626930421,26.600033490627602,1.4999709779632409,7.92747001186569,3.6038527397012796,0
170,19,176.133344639053,75.06192743393052,4.871515691028784,21.604846318901068,1.5515731560651067,5.0265731110066865,6.601250802111918,0
171,20,172.57271410688972,88.31459150555534,0.5674188294827962,30.576471608122336,2.040979218676626,0.7534277992588798,5.735610919084891,0
172,20,176.22728907705485,79.21010898180756,8.154803751784979,23.828590949826875,2.0076155833916816,7.933616816633412,4.454810157983241,0
173,23,187.86947286116418,87.74216654288252,2.7356692478434526,38.920483666902285,1.7850279534727684,4.188885802592626,2.2203104581177167,0
174,27,173.75451520313575,57.44057070287798,3.3655841533779505,30.85253604177258,2.242878330791566,0.830659570421993,2.0784408835102193,0
175,25,163.37289560672238,73.80835159906434,3.51084676489127,25.096758487230247,2.159268294264785,9.056118097922978,4.508255374142871,0
176,23,173.3835620552139,71.86295262469935,8.436095232927043,24.94307376305686,2.257441721280205,11.298222561507528,5.394101957679453,0
177,19,170.3559821859009,74.21309550012082,-0.339185534946739,27.535278966932058,1.9630590693943197,4.876255613062391,4.783762524491169,0
178,19,189.23898937246852,86.51478364762687,12.844371334149985,26.80249038989125,2.180774080393502,11.477363463809876,1.9308040807866904,0
179,24,186.7111906473757,67.35053020249535,15.994185480812714,19.542480588731777,2.779390828590141,22.667620889280037,11.85902849464215,1
180,18,176.07525000430797,65.13395960135095,5.5580972853229,28.932080848720233,2.6161456070259788,3.8586322875009467,4.851821934202823,0
181,18,162.21264145180743,76.40776956902397,4.8627649984592844,24.341841305457358,1.7562362689634043,3.1086246374435675,1.8586671876196434,0
182,24,162.74107736560055,48.66156726920983,5.713885187144142,37.45220342577891,2.631589228837494,9.911247223978227,2.4313580593994883,0
183,26,175.15123261584554,67.15777541053386,14.687824093955145,12.884089167743939,2.7506623743815557,13.995532779072851,9.770349771974168,1
184,22,178.36322969321282,68.38962772857457,16.481513151559792,10.773769428958989,2.9236189772130614,10.631405395491045,8.314582368571378,1
185,28,171.25377180673945,58.9556966043169,6.389011165008621,24.958867462776205,2.4104238051465803,3.322508494822375,7.1782946032729145,0
186,18,170.19830415792765,82.68470813627893,5.223951703138122,29.815578138722618,2.037770416518488,3.6190797122769105,5.0022585521291525,0
187,22,169.07200766821353,57.25311619188059,11.632626942792555,16.41001987342752,2.4242147032056067,9.686161084494675,7.910063974834365,1
188,28,174.76606039756055,68.36952341963445,4.62181679086622,18.551753539519236,2.367156775562778,3.859889461131939,3.9795887992181345,0
189,18,151.17237647926936,73.51788670387562,4.5127292991182975,38.076375552303205,2.1013866662435077,3.7856138617391206,4.126766785275437,0
190,27,163.9867337123029,86.24141873771342,7.8344252421676615,34.45322230461274,1.8223277465561556,8.398414091524423,2.54321937351658,0
191,29,168.72949154552649,69.87332278142976,6.483891805702155,26.01402341927006,2.292714013300775,9.79219187966487,2.1748236036447466,0
192,26,187.0750319495192,81.23384312953853,11.616319198837918,14.725463815658125,2.767581614111302,11.793831165569394,13.438445285582619,1
193,21,166.86186358071072,78.40714476732553,16.942252421460534,9.526739844668757,2.3966205069810598,19.64802187621079,7.022928520020988,1
194,26,176.80468141831207,71.48149067402971,5.486840486796937,28.433488497071984,1.3538808278625616,3.468174502107262,5.207562939105918,0
195,19,177.26542750930997,56.925839100718534,4.9532281088852566,29.778344742816145,2.1340945151029556,5.239745791220113,7.030636188647604,0
196,24,187.97916505660763,52.78502966914782,4.028703867277786,28.957886980970446,1.8084242524564909,5.9627901857769725,2.9164535279767962,0
197,29,187.6257740696415,71.27806481703024,7.810281799965034,30.53120494652963,2.495992891153559,2.0364022695806843,7.34854153214226,0
198,19,174.42497031205085,63.487637513168636,5.5164223567986514,11.614736090137058,2.846329834890778,16.0089446668117,8.846292493403425,1
199,29,170.24515258810558,81.03113310017551,8.456340117799968,17.173917514680372,2.955841809636795,18.241022118123723,10.876753781025002,1
200,21,168.3616689717431,78.95027821718293,16.661451296505042,15.799241734874855,1.9118315964259494,4.193588348468453,8.330185234700071,1
201,23,172.5893677753422,67.7846680667554,2.570858163646785,34.81281426356226,1.7004677441369846,2.213220552617809,3.108409372346366,0
202,19,170.659666456764,56.107444912704764,1.5509545880276736,36.20307281744144,2.486977007158416,3.487613979045009,2.9925553263410927,0
203,19,180.5362740935823,76.12882659528728,3.433206938525087,43.760283672560426,2.5974111255250714,4.781426933476835,5.051874560509301,0
204,19,179.20309817485204,57.784606646378194,13.83301025350307,16.154894651300093,2.741117888525761,9.313116842967691,11.4792669725753,1
205,20,180.91801191145015,60.89843292482962,7.382812613440217,29.214410065751373,2.4771210705720916,5.714513918418885,1.6140532579617264,0
206,22,187.59283711436169,58.24701114141814,6.2827135502432325,17.589506484055065,1.8292555403982398,2.477684330304125,3.214547523148365,0
207,26,193.62869121400178,68.33798773672056,6.812739467119993,30.765745781896044,1.7608659301325058,5.66189241292149,3.257075957824629,0
208,23,176.24663393407556,84.04230800884673,6.290445717787396,25.258998509166137,2.0122774246186768,3.9437367576383573,0.4480355060762147,0
209,29,185.99463771395654,69.93950955731765,3.3962960119426193,37.617228974124764,2.1304823115103697,5.9742747186006255,2.0381065459732612,0
210,26,171.48339816165785,64.68137569086765,6.0798063616848514,24.12692514990709,1.8818039956270638,6.741703061106844,2.4583727387718213,0
211,27,186.85006983583017,51.69262083945707,7.001023813069206,19.554084810163694,2.161330457110545,8.627691941671813,6.867250039641893,0
212,22,185.61509157175846,76.62549501675812,6.885728324533936,25.6436812964874,2.091916844622024,4.927140512989922,4.382901431914705,0
213,28,185.0841596994299,60.635144728856474,7.972283428686607,18.12256114391431,1.7005079674126835,9.9168815827995,5.324337507894999,0
214,23,175.94069841191524,71.41021142989716,6.77075961800266,31.75549727253655,2.1556379052355163,7.724067987608574,1.002729005701576,0
215,27,168.31641836009112,65.74937660900031,5.878620518853957,17.674584768718397,2.259058472756456,2.8776813655634363,6.388428966027984,0
216,29,161.05471562134522,80.05812663519325,7.675375595791069,28.142287905915794,2.0514407952771174,11.629566997245393,6.602204126048186,0
217,25,174.59962792478902,68.11316329565737,4.933696851877349,17.610940900719015,2.3457944309785077,5.980983539810293,0.003310065710747878,0
218,20,190.33012542249182,69.29288374572339,2.7953133719307055,26.39851097731679,1.6347788619509145,2.4946264880832945,2.5893665521683036,0
